"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","source_level","level_adjustment","PA","AB","SBA","OOB","PKO","contact","power","plate_discipline","bat_control","timing","bunt","speed","baserunning_judgment","contact_percentile","power_percentile","plate_discipline_percentile","bat_control_percentile","timing_percentile","speed_percentile","baserunning_judgment_percentile","adjusted_avg","adjusted_iso","adjusted_hr_rate","adjusted_bb_rate","adjusted_k_rate","adjusted_sba_rate","adjusted_sb_pct","adjusted_oob_rate","adjusted_pko_rate","batting_confidence","running_confidence","timing_source","timing_split_ab","fielding_range","catching","throwing_power","throwing_accuracy","fielding_judgment","composure","leadership","aggressiveness","formula_version"
"2025","54307","KBO-54307","키움 히어로즈","원성준","OF","KBO","0","53","46","0","0","0","10","11","11","9","10","1","10","10","0.3918","0.6012","0.6140","0.3652","0.4220","0.4627","0.5164","0.2343","0.1345","0.0268","0.1055","0.2459","0.0652","0.7488","0.0212","0.0033","low","very_low","kbo_pitcher_type_splits","46","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","74163","KBO-74163","키움 히어로즈","이용규","OF","KBO","0","41","37","1","0","0","10","10","10","10","10","4","10","10","0.4738","0.4331","0.4800","0.5353","0.4781","0.5190","0.5259","0.2497","0.0996","0.0149","0.0861","0.1959","0.0837","0.7716","0.0219","0.0034","low","very_low","kbo_pitcher_type_splits","37","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","75566","KBO-75566","키움 히어로즈","이원석","IF","KBO","0","8","7","0","0","0","10","10","10","10","10","1","10","10","0.4995","0.5014","0.5128","0.5046","0.5003","0.5045","0.4985","0.2543","0.1181","0.0195","0.0939","0.2001","0.0789","0.7488","0.0257","0.0040","very_low","very_low","kbo_pitcher_type_splits","7","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54305","KBO-54305","키움 히어로즈","이재상","IF","KBO","0","2","2","0","0","0","10","10","10","10","10","1","10","10","0.5046","0.5030","0.5011","0.5008","0.5029","0.5027","0.4988","0.2668","0.1239","0.0206","0.0896","0.2021","0.0805","0.7488","0.0262","0.0040","very_low","very_low","kbo_pitcher_type_splits","2","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50167","KBO-50167","키움 히어로즈","이주형","OF","KBO","0","514","446","16","2","2","9","12","8","9","10","6","11","12","0.3375","0.6887","0.2421","0.3364","0.4698","0.6045","0.7130","0.2440","0.1275","0.0213","0.0752","0.2192","0.0953","0.8649","0.0158","0.0105","high","medium","kbo_pitcher_type_splits","446","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51302","KBO-51302","키움 히어로즈","이주형","IF","KBO","0","17","16","0","0","0","10","10","10","10","10","1","10","10","0.5347","0.4833","0.4944","0.4650","0.5127","0.4969","0.5033","0.2691","0.1090","0.0180","0.0867","0.2275","0.0733","0.7488","0.0239","0.0037","very_low","very_low","kbo_pitcher_type_splits","16","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","78135","KBO-78135","키움 히어로즈","이형종","OF","KBO","0","82","70","1","0","0","9","11","11","10","10","5","10","10","0.3688","0.5989","0.6214","0.3818","0.4178","0.4530","0.5472","0.2365","0.1273","0.0225","0.0997","0.2287","0.0709","0.7716","0.0186","0.0029","low","very_low","kbo_pitcher_type_splits","70","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64346","KBO-64346","키움 히어로즈","임병욱","OF","KBO","0","140","133","1","1","0","10","10","8","10","10","4","10","10","0.4065","0.5240","0.2278","0.3881","0.4727","0.5222","0.4967","0.2456","0.1229","0.0171","0.0589","0.2192","0.0608","0.7716","0.0278","0.0024","medium","low","kbo_pitcher_type_splits","133","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64340","KBO-64340","키움 히어로즈","임지열","OF","KBO","0","417","369","19","3","0","10","12","12","7","10","4","13","10","0.3989","0.7449","0.7031","0.1691","0.4121","0.7759","0.4297","0.2478","0.1357","0.0253","0.0989","0.2526","0.1336","0.7065","0.0251","0.0012","high","medium","kbo_pitcher_type_splits","369","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55397","KBO-55397","키움 히어로즈","전태현","IF","KBO","0","207","182","4","1","0","9","8","11","8","10","6","10","11","0.3489","0.1878","0.6223","0.2139","0.4062","0.3988","0.6354","0.2419","0.0626","0.0069","0.0949","0.2561","0.0724","0.8205","0.0209","0.0018","medium","low","kbo_pitcher_type_splits","182","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69332","KBO-69332","키움 히어로즈","주성원","OF","KBO","0","174","156","4","3","0","10","9","10","9","10","1","10","10","0.5075","0.2593","0.3759","0.2932","0.4879","0.4380","0.5250","0.2547","0.0845","0.0113","0.0808","0.2358","0.0772","0.8205","0.0413","0.0020","medium","low","kbo_pitcher_type_splits","156","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","76267","KBO-76267","키움 히어로즈","최주환","IF","KBO","0","506","459","0","6","0","13","13","8","14","12","1","8","10","0.7501","0.7784","0.2280","0.8719","0.6532","0.1792","0.4733","0.2723","0.1460","0.0233","0.0745","0.1413","0.0200","0.7488","0.0358","0.0010","high","medium","kbo_pitcher_type_splits","459","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54444","KBO-54444","키움 히어로즈","카디네스","OF","KBO","0","361","320","3","4","0","10","11","10","12","10","1","9","10","0.5148","0.5565","0.5262","0.6806","0.5248","0.3249","0.4182","0.2553","0.1206","0.0197","0.0892","0.1879","0.0439","0.6529","0.0329","0.0013","high","medium","kbo_pitcher_type_splits","320","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52769","KBO-52769","한화 이글스","권광민","IF","KBO","0","18","18","0","0","0","10","10","10","10","10","1","10","10","0.4799","0.4948","0.4597","0.4895","0.4881","0.5011","0.4990","0.2476","0.1156","0.0178","0.0775","0.2086","0.0775","0.7488","0.0252","0.0039","very_low","very_low","kbo_pitcher_type_splits","18","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66715","KBO-66715","한화 이글스","김인환","IF","KBO","0","26","25","0","1","0","10","10","10","10","10","1","10","10","0.4158","0.5434","0.4582","0.4510","0.4333","0.4989","0.4939","0.2257","0.1251","0.0246","0.0805","0.2271","0.0789","0.7488","0.0449","0.0040","very_low","very_low","kbo_pitcher_type_splits","25","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66704","KBO-66704","한화 이글스","김태연","OF","KBO","0","340","303","8","2","0","11","8","8","12","11","10","10","10","0.6125","0.2474","0.2320","0.6891","0.5613","0.4071","0.4976","0.2611","0.0909","0.0116","0.0731","0.1855","0.0771","0.6938","0.0212","0.0013","high","medium","kbo_pitcher_type_splits","303","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69737","KBO-69737","한화 이글스","노시환","IF","KBO","0","624","539","19","9","1","11","15","13","11","10","1","12","9","0.6114","0.9092","0.8171","0.5652","0.5363","0.6864","0.2817","0.2601","0.2201","0.0471","0.1093","0.1997","0.0967","0.7410","0.0432","0.0050","high","medium","kbo_pitcher_type_splits","539","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55703","KBO-55703","한화 이글스","리베라토","OF","KBO","0","273","246","1","3","0","13","13","10","12","12","1","10","10","0.8167","0.8166","0.4549","0.7358","0.7083","0.3929","0.4944","0.2983","0.1868","0.0324","0.0862","0.1786","0.0365","0.7716","0.0310","0.0015","medium","low","kbo_pitcher_type_splits","246","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","53764","KBO-53764","한화 이글스","문현빈","IF","KBO","0","592","528","23","4","2","15","12","7","14","13","9","12","10","0.9011","0.6889","0.1551","0.8660","0.8112","0.7144","0.4330","0.3108","0.1316","0.0204","0.0681","0.1468","0.1063","0.7420","0.0209","0.0086","high","medium","kbo_pitcher_type_splits","528","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66707","KBO-66707","한화 이글스","박상언","C","FUTURES","-2","182","157","2","","","8","9","9","8","8","1","8","8","0.4756","0.6440","0.6009","0.4249","0.4553","0.4313","0.4652","0.2881","0.1652","0.0219","0.1239","0.1745","0.0539","0.6631","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50709","KBO-50709","한화 이글스","박정현","IF","KBO","0","2","2","0","0","0","10","10","10","10","10","1","10","10","0.5010","0.5030","0.5011","0.5008","0.4983","0.5013","0.5000","0.2570","0.1239","0.0206","0.0896","0.2021","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","2","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55798","KBO-55798","한화 이글스","배승수","IF","FUTURES","-2","256","213","5","","","6","8","9","6","6","1","8","8","0.2080","0.5247","0.5549","0.2097","0.2087","0.3752","0.3914","0.2526","0.1453","0.0202","0.1206","0.2112","0.0723","0.5971","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","77532","KBO-77532","한화 이글스","손아섭","OF","KBO","0","416","372","4","7","0","13","8","10","13","12","8","10","10","0.8094","0.2107","0.5355","0.8364","0.6728","0.3975","0.3749","0.2822","0.0925","0.0060","0.0894","0.1524","0.0418","0.5348","0.0430","0.0011","high","medium","kbo_pitcher_type_splits","372","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","64006","KBO-64006","한화 이글스","심우준","IF","KBO","0","275","247","12","3","1","9","8","8","12","10","11","12","10","0.3083","0.2211","0.2224","0.7001","0.4878","0.7048","0.5495","0.2398","0.0854","0.0109","0.0697","0.1830","0.1288","0.8403","0.0347","0.0096","medium","low","kbo_pitcher_type_splits","247","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","79608","KBO-79608","한화 이글스","안치홍","IF","KBO","0","196","174","3","2","0","8","9","10","11","10","8","10","10","0.1858","0.2631","0.4312","0.5618","0.3742","0.4227","0.5212","0.2052","0.0826","0.0139","0.0849","0.1980","0.0748","0.8067","0.0351","0.0022","medium","low","kbo_pitcher_type_splits","174","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","69766","KBO-69766","한화 이글스","유로결","OF","KBO","0","16","13","1","0","2","10","10","10","10","10","5","10","10","0.4885","0.4902","0.4677","0.5007","0.4897","0.5137","0.5101","0.2497","0.1119","0.0181","0.0788","0.2036","0.0963","0.7716","0.0252","0.0416","very_low","very_low","kbo_pitcher_type_splits","13","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","65703","KBO-65703","한화 이글스","이도윤","IF","KBO","0","277","250","1","1","0","11","8","7","12","10","14","10","11","0.6019","0.2476","0.1494","0.6565","0.5415","0.4266","0.6009","0.2606","0.0933","0.0082","0.0534","0.1900","0.0399","0.7716","0.0182","0.0016","medium","low","kbo_pitcher_type_splits","250","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55710","KBO-55710","한화 이글스","이민재","OF","KBO","0","4","4","0","0","0","10","10","10","10","10","1","10","10","0.4979","0.5038","0.4999","0.5035","0.4964","0.5020","0.5000","0.2521","0.1216","0.0202","0.0879","0.1982","0.0821","0.7488","0.0267","0.0041","very_low","none","kbo_pitcher_type_splits","4","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52704","KBO-52704","한화 이글스","이상혁","OF","KBO","0","12","10","7","0","1","10","10","10","10","10","4","10","10","0.5032","0.5100","0.4825","0.5055","0.4946","0.5212","0.3872","0.2565","0.1240","0.0188","0.0816","0.2019","0.2095","0.6169","0.0252","0.0227","very_low","very_low","kbo_pitcher_type_splits","10","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54706","KBO-54706","한화 이글스","이승현","IF","none","0","0","0","0","","","10","10","10","10","10","1","10","10","0.5000","0.5000","0.5000","0.5000","0.5000","0.5000","0.5000","","","","","","","","","","none","none","unavailable","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","68700","KBO-68700","한화 이글스","이원석","OF","KBO","0","248","212","25","3","3","8","9","11","10","10","11","11","11","0.2021","0.3668","0.6092","0.5188","0.3826","0.6076","0.5858","0.2218","0.1014","0.0175","0.0924","0.2029","0.2509","0.8425","0.0374","0.0276","medium","low","kbo_pitcher_type_splits","212","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","76812","KBO-76812","한화 이글스","이재원","C","KBO","0","151","125","2","0","0","9","9","11","12","10","12","10","10","0.2799","0.3014","0.5900","0.7108","0.4522","0.5196","0.5390","0.2276","0.0873","0.0124","0.0922","0.1698","0.0686","0.7073","0.0150","0.0023","medium","low","kbo_pitcher_type_splits","125","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","66657","KBO-66657","한화 이글스","이진영","OF","KBO","0","366","321","5","1","0","12","13","12","8","10","1","9","10","0.7215","0.7603","0.7199","0.2055","0.5464","0.2672","0.5429","0.2713","0.1393","0.0281","0.1012","0.2417","0.0545","0.5658","0.0140","0.0012","high","medium","kbo_pitcher_type_splits","321","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50704","KBO-50704","한화 이글스","임종찬","OF","KBO","0","35","30","2","1","0","10","11","11","10","10","1","10","10","0.4399","0.5590","0.5826","0.4037","0.4441","0.5299","0.5160","0.2401","0.1280","0.0230","0.1048","0.2416","0.1035","0.7906","0.0396","0.0035","low","very_low","kbo_pitcher_type_splits","30","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51762","KBO-51762","한화 이글스","장규현","C","KBO","0","2","1","0","0","0","10","10","10","10","10","1","10","10","0.5026","0.5024","0.5050","0.5036","0.5034","0.5027","0.4985","0.2694","0.1252","0.0206","0.0994","0.1923","0.0789","0.7488","0.0257","0.0040","very_low","very_low","kbo_pitcher_type_splits","1","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","51764","KBO-51764","한화 이글스","정민규","IF","FUTURES","-2","285","239","1","","","7","10","10","8","8","1","6","8","0.3436","0.6900","0.7073","0.4515","0.3868","0.1722","0.5201","0.2774","0.1607","0.0291","0.1323","0.1720","0.0353","0.7234","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","79192","KBO-79192","한화 이글스","채은성","IF","KBO","0","527","480","3","3","1","13","14","7","12","12","6","8","10","0.8307","0.8516","0.1286","0.7116","0.6984","0.2084","0.4668","0.2831","0.1701","0.0337","0.0640","0.1844","0.0334","0.6529","0.0204","0.0057","high","medium","kbo_pitcher_type_splits","480","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","50707","KBO-50707","한화 이글스","최인호","OF","KBO","0","159","139","1","2","0","11","10","10","11","10","4","9","10","0.5809","0.4600","0.4535","0.6437","0.5342","0.3328","0.4867","0.2603","0.1157","0.0158","0.0855","0.1877","0.0501","0.7716","0.0327","0.0020","medium","low","kbo_pitcher_type_splits","139","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","78288","KBO-78288","한화 이글스","최재훈","C","KBO","0","348","269","2","2","0","13","8","14","13","12","14","8","11","0.7682","0.1802","0.8569","0.8269","0.6718","0.1724","0.5931","0.2797","0.0830","0.0069","0.1231","0.1509","0.0323","0.7073","0.0176","0.0011","high","medium","kbo_pitcher_type_splits","269","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","62700","KBO-62700","한화 이글스","하주석","IF","KBO","0","305","276","3","3","0","13","9","7","10","10","14","9","10","0.8089","0.3344","0.1380","0.4244","0.5398","0.2643","0.4530","0.2878","0.1028","0.0151","0.0522","0.2114","0.0490","0.7298","0.0299","0.0014","high","low","kbo_pitcher_type_splits","276","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","55767","KBO-55767","한화 이글스","한지윤","C","FUTURES","-2","194","170","0","","","6","10","7","6","6","1","7","8","0.2069","0.7420","0.3104","0.1833","0.1975","0.2596","0.5000","0.2483","0.1758","0.0347","0.1052","0.2422","0.0426","0.6957","","","medium","low","futures_contact_k_proxy","0","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","52764","KBO-52764","한화 이글스","허인서","C","KBO","0","30","29","0","0","0","10","10","10","10","10","1","10","10","0.4482","0.4595","0.4151","0.4126","0.4548","0.4910","0.5033","0.2420","0.1057","0.0162","0.0703","0.2432","0.0733","0.7488","0.0239","0.0037","low","very_low","kbo_pitcher_type_splits","29","","","","","","","","","kbo-hitter-abilities-v2-compressed"
"2025","54795","KBO-54795","한화 이글스","황영묵","IF","KBO","0","286","260","4","3","2","12","9","9","13","11","5","10","9","0.6996","0.2514","0.2795","0.8196","0.6317","0.4141","0.3290","0.2700","0.0962","0.0080","0.0755","0.1467","0.0571","0.6063","0.0305","0.0155","medium","low","kbo_pitcher_type_splits","260","","","","","","","","","kbo-hitter-abilities-v2-compressed"
