"search_name","candidate_status","kbo_player_id","name","team_id","team_name","position_name","bats_throws","profile_link","source_url"
"톨허스트","now","55130","톨허스트","LG","LG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55130","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"패트릭","retire","55032","패트릭","KT","KT","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=55032","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"패트릭","retire","72428","패트릭","SS","삼성","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=72428","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"폰세","retire","55730","폰세","HH","한화","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=55730","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"하영민","now","64350","하영민","WO","키움","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=64350","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"하재훈","now","69813","하재훈","UL","울산","외야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=69813","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"하주석","now","62700","하주석","HH","한화","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=62700","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"하준영","now","68639","하준영","NC","NC","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68639","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한두솔","now","68092","한두솔","SK","SSG","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68092","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한석현","now","64101","한석현","NC","NC","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=64101","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한승택","now","63722","한승택","KT","KT","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=63722","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한승혁","now","61666","한승혁","KT","KT","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=61666","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한승혁","retire","66557","한승혁","LT","롯데","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=66557","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한승현","now","55506","한승현","LT","롯데","외야수","우투우타","/Futures/Player/HitterDetail.aspx?playerId=55506","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한유섬","now","62895","한유섬","SK","SSG","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=62895","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한재승","now","51994","한재승","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51994","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한재환","now","50903","한재환","NC","NC","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=50903","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한준수","now","68646","한준수","HT","KIA","포수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=68646","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한지윤","now","55767","한지윤","HH","한화","외야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=55767","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한차현","now","51058","한차현","KT","KT","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=51058","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한태양","now","52568","한태양","LT","롯데","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52568","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"한현희","now","62363","한현희","LT","롯데","투수","우언우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=62363","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"함덕주","now","63248","함덕주","LG","LG","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=63248","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"함수호","now","55440","함수호","SS","삼성","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55440","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"함창건","now","50108","함창건","LG","LG","외야수","좌투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50108","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"허경민","now","79240","허경민","KT","KT","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=79240","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"허용주","retire","53102","허용주","LG","LG","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=53102","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"허인서","now","52764","허인서","HH","한화","포수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=52764","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"허준혁","now","52119","허준혁","LG","LG","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=52119","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"허준혁","retire","79535","허준혁","OB","두산","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=79535","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"허준혁","retire","74556","허준혁","LT","롯데","투수","우투우타","/Record/Retire/Pitcher.aspx?playerId=74556","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"헤이수스","retire","54354","헤이수스","KT","KT","투수","좌투좌타","/Record/Retire/Pitcher.aspx?playerId=54354","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"현도훈","now","68260","현도훈","LT","롯데","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=68260","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"현원회","now","50840","현원회","SK","SSG","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=50840","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍건희","now","61643","홍건희","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=61643","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍대인","now","55897","홍대인","SK","SSG","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=55897","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍민규","now","55267","홍민규","HT","KIA","투수","우투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55267","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍민기","now","50596","홍민기","LT","롯데","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50596","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍성호","now","66233","홍성호","OB","두산","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=66233","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍원표","now","50430","홍원표","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=50430","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍재문","now","55996","홍재문","NC","NC","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55996","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍종표","now","50600","홍종표","NC","NC","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50600","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍창기","now","66108","홍창기","LG","LG","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=66108","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"홍현빈","now","67005","홍현빈","SS","삼성","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=67005","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"화이트","now","55855","화이트","SK","SSG","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=55855","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"화이트","now","56724","화이트","HH","한화","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=56724","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"화이트","retire","50802","화이트","SK","SK","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=50802","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"화이트","retire","70542","화이트","LT","롯데","외야수","우투우타","/Record/Retire/Hitter.aspx?playerId=70542","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황대인","now","65610","황대인","HT","KIA","내야수","우투우타","/Record/Player/HitterDetail/Basic.aspx?playerId=65610","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황동재","now","50441","황동재","SM","상무","투수","우투우타","/Futures/Player/PitcherDetail.aspx?playerId=50441","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황동하","now","52641","황동하","HT","KIA","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=52641","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황성빈","now","50500","황성빈","LT","롯데","외야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=50500","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황영묵","now","54795","황영묵","HH","한화","내야수","우투좌타","/Record/Player/HitterDetail/Basic.aspx?playerId=54795","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황재균","retire","76313","황재균","KT","KT","내야수","우투우타","/Record/Retire/Hitter.aspx?playerId=76313","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황준서","now","54729","황준서","HH","한화","투수","좌투좌타","/Record/Player/PitcherDetail/Basic.aspx?playerId=54729","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"황희천","now","55258","황희천","OB","두산","투수","좌투좌타","/Futures/Player/PitcherDetail.aspx?playerId=55258","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
"후라도","now","53375","후라도","SS","삼성","투수","우투우타","/Record/Player/PitcherDetail/Basic.aspx?playerId=53375","https://www.koreabaseball.com/ws/Controls.asmx/GetSearchPlayer"
