"snapshot_date","kbo_player_id","player_uid","team","name","profile_name","position_group","position_name","birth_date","age","bats_throws","height_cm","weight_kg","career","is_rookie","is_foreign","membership_source","last_movement_date","last_movement_type","source_note","source_url"
"2025-10-31","50357","KBO-50357","키움 히어로즈","박주홍","박주홍","OF","외야수","2001-04-16","24","좌투좌타","187","87","자양초(하남시리틀)-건대부중-장충고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50357"
"2025-10-31","68305","KBO-68305","키움 히어로즈","변상권","변상권","OF","외야수","1997-04-04","28","우투좌타","180","84","인천서림초-상인천중-제물포고-인천재능대-넥센-키움-상무-키움","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68305"
"2025-10-31","54307","KBO-54307","키움 히어로즈","원성준","원성준","OF","외야수","2000-03-31","25","우투좌타","181","80","고명초-서울이수중-경기고-성균관대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54307"
"2025-10-31","74163","KBO-74163","키움 히어로즈","이용규","이용규","OF","외야수","1985-08-26","40","좌투좌타","170","74","성동초-잠신중-덕수정보고-LG-KIA-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=74163"
"2025-10-31","50167","KBO-50167","키움 히어로즈","이주형","이주형","OF","외야수","2001-04-02","24","우투좌타","181","80","송수초(해운대리틀)-센텀중-경남고-LG","0","0","opening_roster","","","2001. 4. 2.","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50167"
"2025-10-31","78135","KBO-78135","키움 히어로즈","이형종","이형종","OF","외야수","1989-06-07","36","우투우타","183","87","화곡초-양천중-서울고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78135"
"2025-10-31","64346","KBO-64346","키움 히어로즈","임병욱","임병욱","OF","외야수","1995-09-30","30","우투좌타","187","94","수원신곡초-배명중-덕수고-히어로즈-키움-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64346"
"2025-10-31","64340","KBO-64340","키움 히어로즈","임지열","임지열","OF","외야수","1995-08-22","30","우투우타","180","94","대전신흥초-건대부중-덕수고-히어로즈-경찰","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64340"
"2025-10-31","69332","KBO-69332","키움 히어로즈","주성원","주성원","OF","외야수","2000-08-30","25","우투우타","182","95","부산대연초(남구리틀)-부산신정중-개성고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69332"
"2025-10-31","54444","KBO-54444","키움 히어로즈","카디네스","카디네스","OF","외야수","1997-10-10","28","우투우타","185","93","미국 California State(대)-삼성-키움","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54444"
"2025-10-31","53164","KBO-53164","키움 히어로즈","김동규","김동규","P","투수","2004-07-09","21","우투우타","194","100","서울청구초-영남중-성남고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53164"
"2025-10-31","55359","KBO-55359","키움 히어로즈","김서준","김서준","P","투수","2006-12-22","18","우투좌타","187","83","고양화정초(일산서구리틀)-원당중-충훈고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55359"
"2025-10-31","66018","KBO-66018","키움 히어로즈","김선기","김선기","P","투수","1991-09-01","34","우투우타","187","98","석교초-세광중-세광고-상무-히어로즈","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=66018"
"2025-10-31","67828","KBO-67828","키움 히어로즈","김성민","김성민","P","투수","1994-04-26","31","좌투좌타","181","90","대구옥산초-경복중-대구상원고-일본경제대-SK-히어로즈","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67828"
"2025-10-31","54368","KBO-54368","키움 히어로즈","김연주","김연주","P","투수","2004-02-27","21","우투우타","175","75","대전신흥초-충남중-세광고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54368"
"2025-10-31","54319","KBO-54319","키움 히어로즈","김윤하","김윤하","P","투수","2005-03-07","20","우투우타","185","90","와부초(남양주리틀)-덕수중-장충고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54319"
"2025-10-31","69367","KBO-69367","키움 히어로즈","김인범","김인범","P","투수","2000-01-12","25","우투우타","187","91","하남동부초(하남시리틀)-전라중-전주고-키움-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69367"
"2025-10-31","55342","KBO-55342","키움 히어로즈","메르세데스","메르세데스","P","투수","1994-03-08","31","좌투양타","188","82","도미니카 Colegio Nueva Esperanza(고)-키움","0","1","movement","2025-08-07","소속선수 추가 등록","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55342"
"2025-10-31","53301","KBO-53301","키움 히어로즈","박윤성","박윤성","P","투수","2004-02-08","21","우투우타","183","96","부산수영초-개성중-경남고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53301"
"2025-10-31","55394","KBO-55394","키움 히어로즈","박정훈","박정훈","P","투수","2006-03-23","19","좌투좌타","192","103","삼일초-매향중-비봉고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55394"
"2025-10-31","69328","KBO-69328","키움 히어로즈","박주성","박주성","P","투수","2000-11-09","24","우투우타","181","90","경동초(성동구리틀)-건대부중-경기고-키움-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69328"
"2025-10-31","54363","KBO-54363","키움 히어로즈","손현기","손현기","P","투수","2005-10-22","20","좌투좌타","188","88","순천북초-순천이수중-전주고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54363"
"2025-10-31","55300","KBO-55300","키움 히어로즈","손힘찬","손힘찬","P","투수","2002-07-17","23","우투우타","191","88","화산초(수원영통구리틀)-현도중-세광고-동아대","0","0","movement","2025-05-01","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55300"
"2025-10-31","68341","KBO-68341","키움 히어로즈","안우진","안우진","P","투수","1999-08-30","26","우투우타","192","90","강남초-서울이수중-휘문고-히어로즈","0","0","movement","2025-09-18","소속선수 추가 등록","군보류 해제","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68341"
"2025-10-31","69045","KBO-69045","키움 히어로즈","알칸타라","알칸타라","P","투수","1992-12-04","32","우투우타","193","100","도미니카 Liceo secundario Emma Balaguer(고)-KT-두산","0","1","movement","2025-05-30","소속선수 추가 등록","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69045"
"2025-10-31","67365","KBO-67365","키움 히어로즈","양지율","양지율","P","투수","1998-12-16","26","우투우타","185","103","서울청구초-홍은중-장충고-넥센-키움","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67365"
"2025-10-31","67116","KBO-67116","키움 히어로즈","오석주","오석주","P","투수","1998-04-14","27","우투우타","180","74","양정초-대천중-제주고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67116"
"2025-10-31","76118","KBO-76118","키움 히어로즈","원종현","원종현","P","투수","1987-07-31","38","우언우타","182","88","군산중앙초-군산중-군산상고-LG-경찰-NC","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=76118"
"2025-10-31","52395","KBO-52395","키움 히어로즈","윤석원","윤석원","P","투수","2003-07-04","22","좌투좌타","185","81","부산대연초-개성중-부산고","0","0","movement","2025-05-01","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52395"
"2025-10-31","55396","KBO-55396","키움 히어로즈","윤현","윤현","P","투수","2006-10-20","19","우투우타","187","90","가동초-자양중-경기고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55396"
"2025-10-31","50036","KBO-50036","키움 히어로즈","이강준","이강준","P","투수","2001-12-14","23","우투우타","180","80","서당초-설악중-설악고-KT-롯데-키움-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50036"
"2025-10-31","55301","KBO-55301","키움 히어로즈","이준우","이준우","P","투수","2001-03-02","24","우투우타","183","93","문현초(해운대리틀)-센텀중-경남고","0","0","movement","2025-05-02","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55301"
"2025-10-31","55382","KBO-55382","키움 히어로즈","임진묵","임진묵","P","투수","2006-04-23","19","우투우타","181","85","천안청룡초-상명중-경기상고","0","0","movement","2025-05-25","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55382"
"2025-10-31","54362","KBO-54362","키움 히어로즈","전준표","전준표","P","투수","2005-05-07","20","우투우타","186","90","잠일초(강동구리틀)-잠신중-서울고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54362"
"2025-10-31","55377","KBO-55377","키움 히어로즈","정세영","정세영","P","투수","2006-09-23","19","좌투좌타","177","82","서울학동초-언북중-경기상고","0","0","movement","2025-06-12","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55377"
"2025-10-31","55313","KBO-55313","키움 히어로즈","정현우","정현우","P","투수","2006-04-13","19","좌투좌타","181","91","홍제초(서대문구리틀)-충암중-덕수고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55313"
"2025-10-31","69360","KBO-69360","키움 히어로즈","조영건","조영건","P","투수","1999-02-04","26","우투우타","180","85","대전신흥초-충남중-백송고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69360"
"2025-10-31","52330","KBO-52330","키움 히어로즈","주승우","주승우","P","투수","2000-01-30","25","우투우타","180","82","송추초(의정부리틀)-영동중-서울고-성균관대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52330"
"2025-10-31","64350","KBO-64350","키움 히어로즈","하영민","하영민","P","투수","1995-05-07","30","우투우타","183","74","광주수창초-진흥중-진흥고-히어로즈","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64350"
"2025-10-31","66707","KBO-66707","한화 이글스","박상언","박상언","C","포수","1997-03-03","28","우투우타","185","90","무원초-영남중-유신고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66707"
"2025-10-31","76812","KBO-76812","한화 이글스","이재원","이재원","C","포수","1988-02-24","37","우투우타","185","98","인천숭의초-상인천중-인천고-SK-상무-SK-SSG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=76812"
"2025-10-31","51762","KBO-51762","한화 이글스","장규현","장규현","C","포수","2002-06-28","23","우투좌타","183","96","인성초(미추홀구리틀)-동인천중-인천고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51762"
"2025-10-31","78288","KBO-78288","한화 이글스","최재훈","최재훈","C","포수","1989-08-27","36","우투우타","178","94","화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78288"
"2025-10-31","55767","KBO-55767","한화 이글스","한지윤","한지윤","C","외야수","2006-04-10","19","우투우타","188","98","가동초-휘문중-경기상고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55767"
"2025-10-31","52764","KBO-52764","한화 이글스","허인서","허인서","C","포수","2003-07-11","22","우투우타","182","93","순천북초-여수중-효천고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52764"
"2025-10-31","52769","KBO-52769","한화 이글스","권광민","권광민","IF","외야수","1997-12-12","27","좌투좌타","189","102","서울청구초-홍은중-장충고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52769"
"2025-10-31","66715","KBO-66715","한화 이글스","김인환","김인환","IF","내야수","1994-01-28","31","우투좌타","186","100","화순초-화순중-화순고-성균관대-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66715"
"2025-10-31","69737","KBO-69737","한화 이글스","노시환","노시환","IF","내야수","2000-12-03","24","우투우타","185","105","부산수영초-경남중-경남고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69737"
"2025-10-31","53764","KBO-53764","한화 이글스","문현빈","문현빈","IF","외야수","2004-04-20","21","우투좌타","174","82","대전유천초-온양중-북일고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=53764"
"2025-10-31","50709","KBO-50709","한화 이글스","박정현","박정현","IF","내야수","2001-07-27","24","우투우타","183","80","부천북초-부천중-유신고-한화-상무","0","0","movement","2025-06-22","소속선수 추가 등록","군보류 해제","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50709"
"2025-10-31","55798","KBO-55798","한화 이글스","배승수","배승수","IF","내야수","2006-05-15","19","우투우타","184","73","가동초-자양중-덕수고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55798"
"2025-10-31","64006","KBO-64006","한화 이글스","심우준","심우준","IF","내야수","1995-04-28","30","우투우타","183","75","송정동초-언북중-경기고-(영남사이버대)-KT-상무-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=64006"
"2025-10-31","79608","KBO-79608","한화 이글스","안치홍","안치홍","IF","내야수","1990-07-02","35","우투우타","178","97","구지초(구리리틀)-대치중-서울고-KIA-경찰-KIA-롯데-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79608"
"2025-10-31","65703","KBO-65703","한화 이글스","이도윤","이도윤","IF","내야수","1996-10-07","29","우투좌타","175","79","고명초-배재중-북일고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=65703"
"2025-10-31","54706","KBO-54706","한화 이글스","이승현","이승현","IF","포수","2005-06-08","20","우투우타","180","92","도산초-경상중-경북고","0","0","movement","2025-05-05","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54706"
"2025-10-31","51764","KBO-51764","한화 이글스","정민규","정민규","IF","내야수","2003-01-10","22","우투우타","183","101","광일초(부산서구리틀)-경남중-부산고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51764"
"2025-10-31","79192","KBO-79192","한화 이글스","채은성","채은성","IF","내야수","1990-02-06","35","우투우타","186","92","순천북초-순천이수중-효천고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79192"
"2025-10-31","62700","KBO-62700","한화 이글스","하주석","하주석","IF","내야수","1994-02-25","31","우투좌타","185","92","강남초-덕수중-신일고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=62700"
"2025-10-31","54795","KBO-54795","한화 이글스","황영묵","황영묵","IF","내야수","1999-10-16","26","우투좌타","177","80","수진초-성일중-충훈고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54795"
"2025-10-31","66704","KBO-66704","한화 이글스","김태연","김태연","OF","외야수","1997-06-10","28","우투우타","178","96","서울청구초-덕수중-야탑고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66704"
"2025-10-31","55703","KBO-55703","한화 이글스","리베라토","리베라토","OF","외야수","1995-12-18","29","좌투좌타","185","79","Esperanza Milena Martinez(고)-한화","0","1","movement","2025-07-19","소속선수 추가 등록","부상 대체 외국인 선수 → 소속선수 전환","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55703"
"2025-10-31","77532","KBO-77532","한화 이글스","손아섭","손아섭","OF","외야수","1988-03-18","37","우투좌타","174","84","양정초-개성중-부산고-롯데-NC-한화","0","0","opening_roster","2025-07-31","트레이드","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=77532"
"2025-10-31","69766","KBO-69766","한화 이글스","유로결","유로결","OF","외야수","2000-05-30","25","우투우타","186","83","광주서림초-광주동성중-광주제일고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69766"
"2025-10-31","55710","KBO-55710","한화 이글스","이민재","이민재","OF","외야수","2004-03-07","21","우투좌타","184","80","호동초(안산리틀)-안산중-비봉고-동원과학기술대-한화-상무","0","0","movement","2025-05-23","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=55710"
"2025-10-31","52704","KBO-52704","한화 이글스","이상혁","이상혁","OF","외야수","2001-09-14","24","우투좌타","174","65","수원영화초(군포시리틀)-수원북중-장안고-강릉영동대-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=52704"
"2025-10-31","68700","KBO-68700","한화 이글스","이원석","이원석","OF","외야수","1999-03-31","26","우투우타","177","80","화곡초-충암중-충암고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=68700"
"2025-10-31","66657","KBO-66657","한화 이글스","이진영","이진영","OF","외야수","1997-07-21","28","우투우타","183","89","둔촌초-선린중-선린인터넷고-KIA-경찰-KIA","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=66657"
"2025-10-31","50704","KBO-50704","한화 이글스","임종찬","임종찬","OF","외야수","2001-09-28","24","우투좌타","184","85","청주우암초-청주중-북일고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50704"
"2025-10-31","50707","KBO-50707","한화 이글스","최인호","최인호","OF","외야수","2000-01-30","25","우투좌타","178","82","송정동초-광주동성중-포항제철고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=50707"
"2025-10-31","50705","KBO-50705","한화 이글스","강재민","강재민","P","투수","1997-04-03","28","우언우타","180","89","양덕초-마산중-용마고-단국대","0","0","movement","2025-09-02","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50705"
"2025-10-31","55764","KBO-55764","한화 이글스","권민규","권민규","P","투수","2006-05-13","19","좌투좌타","188","90","청주석교초-세광중-세광고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55764"
"2025-10-31","51715","KBO-51715","한화 이글스","김기중","김기중","P","투수","2002-11-16","22","좌투좌타","186","96","의왕부곡초-매송중-유신고-한화-상무","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51715"
"2025-10-31","54705","KBO-54705","한화 이글스","김도빈","김도빈","P","투수","2001-01-05","24","우투우타","190","95","서화초-경기신흥중-성지고-강릉영동대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54705"
"2025-10-31","65764","KBO-65764","한화 이글스","김민우","김민우","P","투수","1995-07-25","30","우투우타","186","123","사파초-마산중-용마고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65764"
"2025-10-31","65769","KBO-65769","한화 이글스","김범수","김범수","P","투수","1995-10-03","30","좌투좌타","181","92","온양온천초-온양중-북일고-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65769"
"2025-10-31","53754","KBO-53754","한화 이글스","김서현","김서현","P","투수","2004-05-31","21","우투우타","188","86","효제초-자양중-서울고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=53754"
"2025-10-31","50711","KBO-50711","한화 이글스","김승일","김승일","P","투수","2001-07-07","24","우언우타","183","85","해강초(해운대리틀)-센텀중-경남고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50711"
"2025-10-31","63765","KBO-63765","한화 이글스","김종수","김종수","P","투수","1994-06-03","31","우투우타","180","88","성동초-덕수중-울산공고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63765"
"2025-10-31","76715","KBO-76715","한화 이글스","류현진","류현진","P","투수","1987-03-25","38","좌투우타","190","113","창영초-동산중-동산고-(대전대)-한화-LA다저스-토론토","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=76715"
"2025-10-31","52701","KBO-52701","한화 이글스","문동주","문동주","P","투수","2003-12-23","21","우투우타","188","97","광주화정초-무등중-진흥고","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52701"
"2025-10-31","67703","KBO-67703","한화 이글스","박상원","박상원","P","투수","1994-09-09","31","우투우타","187","98","백운초-서울이수중-휘문고-연세대","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67703"
"2025-10-31","52731","KBO-52731","한화 이글스","박준영","박준영","P","투수","2003-03-02","22","우투우타","190","103","청주우암초(청주시리틀)-세광중-세광고","0","0","movement","2025-10-03","소속선수 추가 등록","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52731"
"2025-10-31","51761","KBO-51761","한화 이글스","배동현","배동현","P","투수","1998-03-16","27","우투좌타","183","85","판곡초(양평리틀)-언북중-경기고-한일장신대-한화-상무-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=51761"
"2025-10-31","69974","KBO-69974","한화 이글스","배민서","배민서","P","투수","1999-11-18","25","우언우타","184","90","대구수창초-경운중-대구상원고-NC-상무-NC","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69974"
"2025-10-31","65056","KBO-65056","한화 이글스","엄상백","엄상백","P","투수","1996-10-04","29","우언우타","187","72","역삼초-언북중-덕수고-KT-상무-KT","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65056"
"2025-10-31","54755","KBO-54755","한화 이글스","와이스","와이스","P","투수","1996-12-10","28","우투우타","193","95","미국 Wright State(대)-한화","0","1","opening_roster","","","외국인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54755"
"2025-10-31","54702","KBO-54702","한화 이글스","원종혁","원종혁","P","투수","2005-08-27","20","우투우타","184","92","서울도곡초-휘문중-구리인창고","0","0","movement","2025-05-27","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54702"
"2025-10-31","63464","KBO-63464","한화 이글스","윤대경","윤대경","P","투수","1994-04-09","31","우투우타","179","81","인천서림초-동인천중-인천고-삼성-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=63464"
"2025-10-31","69213","KBO-69213","한화 이글스","윤산흠","윤산흠","P","투수","1999-05-15","26","우투우타","178","74","광주화정초-진흥중-영선고-한화-상무","0","0","movement","2025-07-05","소속선수 추가 등록","육성선수 말소","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69213"
"2025-10-31","65616","KBO-65616","한화 이글스","이민우","이민우","P","투수","1993-02-09","32","우투우타","185","104","순천북초-순천이수중-효천고-경성대-KIA","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65616"
"2025-10-31","65117","KBO-65117","한화 이글스","이상규","이상규","P","투수","1996-10-20","29","우투우타","185","77","흥인초-청원중-청원고-LG","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=65117"
"2025-10-31","60768","KBO-60768","한화 이글스","이태양","이태양","P","투수","1990-07-03","35","우투좌타","192","97","여수서초-여수중-효천고-한화-SK-SSG-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=60768"
"2025-10-31","79764","KBO-79764","한화 이글스","장민재","장민재","P","투수","1990-03-19","35","우투우타","184","106","광주화정초-무등중-광주제일고-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=79764"
"2025-10-31","77318","KBO-77318","한화 이글스","장시환","장시환","P","투수","1987-11-01","37","우투우타","184","97","태안초-태안중-북일고-현대-히어로즈-상무-히어로즈-KT-롯데-한화","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=77318"
"2025-10-31","69645","KBO-69645","한화 이글스","장지수","장유호","P","투수","2000-05-25","25","우투우타","179","80","사당초-강남중-성남고-KIA-상무-KIA","0","0","opening_roster","","","","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=69645"
"2025-10-31","55743","KBO-55743","한화 이글스","정우주","정우주","P","투수","2006-11-07","18","우투우타","184","88","구남초(남양주리틀)-건대부중-전주고","1","0","opening_roster","","","신인","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=55743"
