"kbo_player_id","player_name","source_page_url","image_url","credit","license","redistributable","approved","local_filename","status","notes"
"63963","권희동","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=63963","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/63963.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/63963.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"52995","김녹원","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=52995","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/52995.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/52995.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"54913","김민규","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=54913","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/54913.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/54913.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"69980","김범준","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=69980","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/69980.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/69980.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"54905","김세훈","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=54905","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/54905.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/54905.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"68900","김영규","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=68900","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/68900.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/68900.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"64580","김재열","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=64580","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/64580.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/64580.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"51903","김정호","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51903","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/51903.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/51903.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"51907","김주원","https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=51907","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/51907.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/51907.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"67954","김진호","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=67954","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/67954.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/67954.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
"50992","김태경","https://www.koreabaseball.com/Record/Player/PitcherDetail/Basic.aspx?playerId=50992","https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2026/50992.jpg","KBO official website","Official profile photo; redistribution rights unverified","0","0","originals/50992.jpg","downloaded_local_only","Local game-development copy; excluded from Git and redistribution packages"
