"season","kbo_player_id","player_uid","snapshot_team","player_name","position_group","record_team","defense_position","G","GS","IP","E","PKO","PO","A","DP","FPCT","PB","SB","CS","CS_PCT","source_url"
"2025","64340","KBO-64340","키움 히어로즈","임지열","OF","키움","중견수","1","0","3","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55397","KBO-55397","키움 히어로즈","전태현","IF","키움","2루수","34","24","213","3","0","44","68","15","0.974","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55397","KBO-55397","키움 히어로즈","전태현","IF","키움","3루수","13","9","80","1","0","5","13","1","0.947","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55397","KBO-55397","키움 히어로즈","전태현","IF","키움","유격수","6","2","20","0","0","5","4","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55397","KBO-55397","키움 히어로즈","전태현","IF","키움","좌익수","13","7","60","0","0","17","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69332","KBO-69332","키움 히어로즈","주성원","OF","키움","우익수","37","32","257 1/3","1","0","60","2","0","0.984","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69332","KBO-69332","키움 히어로즈","주성원","OF","키움","좌익수","5","5","32","1","0","11","1","0","0.923","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","76267","KBO-76267","키움 히어로즈","최주환","IF","키움","1루수","97","95","819 1/3","6","0","698","47","67","0.992","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54444","KBO-54444","키움 히어로즈","카디네스","OF","키움","1루수","6","6","54","2","0","42","5","1","0.959","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54444","KBO-54444","키움 히어로즈","카디네스","OF","키움","우익수","42","40","322","2","0","61","4","1","0.970","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54444","KBO-54444","키움 히어로즈","카디네스","OF","키움","좌익수","2","2","17","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52769","KBO-52769","한화 이글스","권광민","IF","한화","1루수","6","1","20 1/3","0","0","17","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52769","KBO-52769","한화 이글스","권광민","IF","한화","우익수","1","1","3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52769","KBO-52769","한화 이글스","권광민","IF","한화","좌익수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66715","KBO-66715","한화 이글스","김인환","IF","한화","1루수","6","4","34 1/3","2","0","30","6","5","0.947","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66704","KBO-66704","한화 이글스","김태연","OF","한화","1루수","56","26","294","3","0","249","27","21","0.989","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66704","KBO-66704","한화 이글스","김태연","OF","한화","우익수","35","23","198 2/3","1","0","49","5","2","0.982","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66704","KBO-66704","한화 이글스","김태연","OF","한화","좌익수","30","23","178 1/3","1","0","30","1","0","0.969","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69737","KBO-69737","한화 이글스","노시환","IF","한화","3루수","143","143","1262 1/3","17","0","99","218","17","0.949","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55703","KBO-55703","한화 이글스","리베라토","OF","한화","중견수","58","58","479","3","0","125","7","1","0.978","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53764","KBO-53764","한화 이글스","문현빈","IF","한화","2루수","1","0","1","0","0","0","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53764","KBO-53764","한화 이글스","문현빈","IF","한화","3루수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53764","KBO-53764","한화 이글스","문현빈","IF","한화","좌익수","105","104","876 1/3","3","0","137","8","0","0.980","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","53764","KBO-53764","한화 이글스","문현빈","IF","한화","중견수","4","1","14","0","0","3","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50709","KBO-50709","한화 이글스","박정현","IF","한화","3루수","1","0","1","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","77532","KBO-77532","한화 이글스","손아섭","OF","한화","우익수","46","42","314","0","0","68","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","77532","KBO-77532","한화 이글스","손아섭","OF","한화","좌익수","12","8","47","0","0","15","1","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","64006","KBO-64006","한화 이글스","심우준","IF","한화","유격수","91","81","685","7","0","140","201","40","0.980","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","79608","KBO-79608","한화 이글스","안치홍","IF","한화","1루수","1","1","6","0","0","4","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","79608","KBO-79608","한화 이글스","안치홍","IF","한화","2루수","12","11","81","1","0","15","28","5","0.977","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69766","KBO-69766","한화 이글스","유로결","OF","한화","우익수","2","1","13","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69766","KBO-69766","한화 이글스","유로결","OF","한화","좌익수","1","0","3","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","69766","KBO-69766","한화 이글스","유로결","OF","한화","중견수","4","0","13","0","0","2","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65703","KBO-65703","한화 이글스","이도윤","IF","한화","1루수","4","0","5","0","0","7","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65703","KBO-65703","한화 이글스","이도윤","IF","한화","2루수","64","45","380 2/3","2","0","73","120","21","0.990","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65703","KBO-65703","한화 이글스","이도윤","IF","한화","3루수","7","1","24","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","65703","KBO-65703","한화 이글스","이도윤","IF","한화","유격수","43","15","195 2/3","2","0","29","56","7","0.977","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","55710","KBO-55710","한화 이글스","이민재","OF","한화","우익수","1","1","5","0","0","1","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52704","KBO-52704","한화 이글스","이상혁","OF","한화","우익수","9","0","19 2/3","0","0","2","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52704","KBO-52704","한화 이글스","이상혁","OF","한화","좌익수","6","0","12","0","0","5","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52704","KBO-52704","한화 이글스","이상혁","OF","한화","중견수","9","0","14","0","0","4","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68700","KBO-68700","한화 이글스","이원석","OF","한화","우익수","61","24","279 1/3","0","0","50","4","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68700","KBO-68700","한화 이글스","이원석","OF","한화","좌익수","20","2","61 1/3","1","0","17","0","0","0.944","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","68700","KBO-68700","한화 이글스","이원석","OF","한화","중견수","36","20","216","0","0","55","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","76812","KBO-76812","한화 이글스","이재원","C","한화","포수","98","35","409 2/3","6","0","406","33","4","0.987","2","35","8","18.6","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66657","KBO-66657","한화 이글스","이진영","OF","한화","우익수","94","81","642 1/3","2","0","127","3","0","0.985","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66657","KBO-66657","한화 이글스","이진영","OF","한화","좌익수","7","5","52","0","0","14","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","66657","KBO-66657","한화 이글스","이진영","OF","한화","중견수","3","2","15","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50704","KBO-50704","한화 이글스","임종찬","OF","한화","우익수","13","10","86 1/3","1","0","16","0","0","0.941","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","51762","KBO-51762","한화 이글스","장규현","C","한화","포수","1","0","2 2/3","0","0","3","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","79192","KBO-79192","한화 이글스","채은성","IF","한화","1루수","113","112","929 2/3","6","0","816","31","59","0.993","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50707","KBO-50707","한화 이글스","최인호","OF","한화","우익수","7","0","16","0","0","3","1","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50707","KBO-50707","한화 이글스","최인호","OF","한화","좌익수","20","9","95 1/3","0","0","13","0","0","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","50707","KBO-50707","한화 이글스","최인호","OF","한화","중견수","2","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","78288","KBO-78288","한화 이글스","최재훈","C","한화","포수","121","107","813","5","1","856","68","8","0.995","8","58","18","23.7","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62700","KBO-62700","한화 이글스","하주석","IF","한화","1루수","1","0","1","0","0","1","0","1","1.000","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62700","KBO-62700","한화 이글스","하주석","IF","한화","2루수","28","27","197","1","0","33","51","10","0.988","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62700","KBO-62700","한화 이글스","하주석","IF","한화","3루수","1","0","2","0","0","0","0","0","-","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","62700","KBO-62700","한화 이글스","하주석","IF","한화","유격수","61","48","407 2/3","1","0","59","103","21","0.994","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","52764","KBO-52764","한화 이글스","허인서","C","한화","포수","19","2","65","1","0","78","8","1","0.989","1","3","5","62.5","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
"2025","54795","KBO-54795","한화 이글스","황영묵","IF","한화","2루수","107","61","627 2/3","6","0","118","187","35","0.981","0","0","0","-","https://www.koreabaseball.com/Record/Player/Defense/Basic.aspx"
